budget_year,11
2554,8265483.813999997
2555,25241871.31699999
2556,51490202.6349524
2557,83147284.06214292
2558,79111159.81561357
2559,127650354.82283397
2560,205204153.9735341
2561,212625713.23531115
2562,238033847.7031999
2563,87918042.2649999
