budget_year,12
2555,175000.0
2556,3465584.1500000004
2557,3736016.5000000005
2558,7358579.04
2559,28780734.119999997
2560,15652467.77
2561,17166072.91
2562,4304019.82
2563,12962491.66
2564,1466266.662
